id,displayName,primaryTypeDisplayName,primaryType,types,rating,userRatingCount,location,shortFormattedAddress,priceRange,priceLevel,googleMapsUri,websiteUri,businessStatus,summaryType,takeaway
ChIJlURGVFYFdkgRU2hdZLDdSvs,Brew & Barrel,Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'cocktail_bar', 'coffee_shop', 'cafe', 'bar', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.7,410.0,"{'latitude': 51.463973599999996, 'longitude': -0.1418398}","36A Old Town, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=18107529001464326227&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.brewandbarrelsw4.com/,OPERATIONAL,Brunch & Breakfast,Dine-In
ChIJCf4S200FdkgR2RxaDBhSb_c,Margot Green,Restaurant,restaurant,"['restaurant', 'cocktail_bar', 'brunch_restaurant', 'coffee_shop', 'cafe', 'breakfast_restaurant', 'australian_restaurant', 'meal_takeaway', 'bar', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",4.6,266.0,"{'latitude': 51.4640557, 'longitude': -0.1417714}","34-36 Old Town, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=17829559713023007961&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.daisygreenfood.com/location-margot,OPERATIONAL,Bar & Pub,Dine-In
ChIJ8cu1S7EFdkgRNK8S8lwDGe4,Buddy's Deli,Sandwich Shop,sandwich_shop,"['sandwich_shop', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,104.0,"{'latitude': 51.463730600000005, 'longitude': -0.1412332}","Rose & Crown, 1 The Polygon, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=17156747953177800500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.instagram.com/buddys_deli?igsh=NHRvOHVlandkY2Mz,OPERATIONAL,Sandwich & Deli,Dine-In
ChIJ36APYg0FdkgR8DRF4-44s_k,Upstairs,Restaurant,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.7,102.0,"{'latitude': 51.4635207, 'longitude': -0.14152009999999998}","4 The Polygon, London",,,https://maps.google.com/?cid=17992787534941598960&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.trinity-upstairs.co.uk/,OPERATIONAL,Restaurant,Dine-In
ChIJUWCMxwoFdkgRnxmlkrlodFQ,Omnibus Cafe,Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'coffee_shop', 'cafe', 'pub', 'bar', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.6,9.0,"{'latitude': 51.463649999999994, 'longitude': -0.142405}","1 Clapham Common North Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=6085604142722914719&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.brewandbarrelsw4.com/,OPERATIONAL,Brunch & Breakfast,Dine-In
ChIJGYOcBVUEdkgRR08wwrQGeFE,Maria Flavours Restaurant,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.4708538, 'longitude': -0.1382426}","388 Wandsworth Rd, London",,,https://maps.google.com/?cid=5870449487699267399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In
ChIJndJqEvgFdkgR7THSgYQIo0s,Beijing Dragon Restaurant,Chinese Restaurant,chinese_restaurant,"['chinese_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.4694821, 'longitude': -0.1408408}","585 Wandsworth Rd, London",,,https://maps.google.com/?cid=5450209339255173613&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Chinese,Dine-In
ChIJCdydQTwFdkgRLRWkVchU7NQ,Megan's Clapham Old Town Restaurant (Clapham),Mediterranean Restaurant,mediterranean_restaurant,"['mediterranean_restaurant', 'breakfast_restaurant', 'cafe', 'brunch_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,4270.0,"{'latitude': 51.4634095, 'longitude': -0.1407742}","55-57 The Pavement, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15342731249951446317&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://megans.co.uk/locations/megans-clapham/,OPERATIONAL,Brunch & Breakfast,Dine-In
ChIJc83XyhIFdkgREt7-kN4nf4c,"BOBO & WILD - Clapham ""Coffee, Brunch & Bakery""",Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'coffee_shop', 'coffee_roastery', 'sandwich_shop', 'cocktail_bar', 'cafe', 'breakfast_restaurant', 'bar', 'bakery', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",4.8,529.0,"{'latitude': 51.4610452, 'longitude': -0.1386268}","18 Clapham Common South Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9763566354031369746&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.boboandwild.co.uk/,OPERATIONAL,Brunch & Breakfast,Dine-In
ChIJRWNGE00EdkgRwyaONRrJ4A8,The Pepper Tree,Thai Restaurant,thai_restaurant,"['thai_restaurant', 'asian_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.3,1108.0,"{'latitude': 51.460997199999994, 'longitude': -0.13865829999999998}","19 Clapham Common South Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1144135419756947139&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.thepeppertree.co.uk/,OPERATIONAL,Thai,Dine-In
ChIJAdoDSUUFdkgRPIW-WDzmXVg,RAJAH ROWING INDIAN KITCHEN CLAPHAM,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,103.0,"{'latitude': 51.460142999999995, 'longitude': -0.135233}","70 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6367498595033056572&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.rajahrowing.com/,OPERATIONAL,South Asian,Takeaway Only
ChIJJ1i6WXcFdkgREpV9IIZ3VQo,Zing Zing,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.0,38.0,"{'latitude': 51.459858, 'longitude': -0.1346891}","86 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=744632731354109202&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.zing-zing.co.uk/,OPERATIONAL,Takeout,Takeaway Only
ChIJ0Q0twk0EdkgR7ZESAuGdF18,New Milano Pizza,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.4,103.0,"{'latitude': 51.4609167, 'longitude': -0.1358854}","57 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '40'}}",,https://maps.google.com/?cid=6852118947795472877&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://newmilano-pizza.co.uk/,OPERATIONAL,Pizza,Dine-In
ChIJdXCQr30FdkgRfWXr867jPTA,Martine's Bar & Grill,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,10.0,"{'latitude': 51.4601465, 'longitude': -0.1354272}","56 Clapham Park Rd, London",,,https://maps.google.com/?cid=3476184827955996029&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://martinesbar.co.uk/,OPERATIONAL,Restaurant,Dine-In
ChIJ3XluOnMFdkgRDpx-VIuOp1M,Matteo's Cucina Italiana Clapham,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,12.0,"{'latitude': 51.46006810000001, 'longitude': -0.13520920000000003}","72 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6027943355327880206&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,European,Takeaway Only
ChIJSXWyf04EdkgR2z4I2Dfb4sI,Yun Hua,Takeout Restaurant,meal_takeaway,"['fast_food_restaurant', 'meal_delivery', 'food_delivery', 'chinese_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.1,60.0,"{'latitude': 51.459855999999995, 'longitude': -0.134681}","86 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=14043027620988731099&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Takeaway Only
ChIJNVcQ0U0EdkgRenXPwU7MhUY,Aspall Suffolk,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.4602035, 'longitude': -0.1353145}",London,,,https://maps.google.com/?cid=5081692393188586874&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In
ChIJZY5tfgAFdkgRJ6odoiHTvRg,MHASIF Virtual Food Hall,Fast Food Restaurant,fast_food_restaurant,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,8.0,"{'latitude': 51.4601178, 'longitude': -0.13515649999999998}","72 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=1782813168915819047&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://reef-uk.getreef.com/ldn302-1?locale=en,OPERATIONAL,Fast Food,Dine-In
ChIJH6fU5ZoFdkgRQe37uo_XH4U,The Breakfast Bowl,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,3.0,"{'latitude': 51.46006810000001, 'longitude': -0.13520920000000003}","72 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=9592622743639813441&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Cafe & Coffee,Takeaway Only
ChIJQdyv1k0EdkgRypqkXEXoC5w,Chef Space,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",3.0,1.0,"{'latitude': 51.4601281, 'longitude': -0.1351475}",London,,,https://maps.google.com/?cid=11244336279265254090&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In
ChIJ00NAnp0FdkgRytyoXyNd9X8,Naked Rabbit,Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,61.0,"{'latitude': 51.4607919, 'longitude': -0.1390537}","25 Clapham Common South Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9220378218621099210&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://nakedrabbit.co.uk/,OPERATIONAL,Brunch & Breakfast,Dine-In
ChIJgeDXLGAFdkgRefjTt6Jjemw,Common Pizza,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,512.0,"{'latitude': 51.460784499999995, 'longitude': -0.1432803}","10 Rookery Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=7816669653774891129&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://commonpizza.co.uk/,OPERATIONAL,Pizza,Dine-In
ChIJY9IfdEsEdkgRxOto48I4BRw,Pizza Hut Clapham,Takeout Restaurant,meal_takeaway,"['pizza_restaurant', 'pizza_delivery', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,369.0,"{'latitude': 51.4552, 'longitude': -0.1393}","75 Abbeville Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2019082417635650500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.pizzahut.co.uk/,OPERATIONAL,Pizza,Takeaway Only
ChIJo0YRgisFdkgRIL9Iyj6Zf5g,Fumi Express - Japanese and Korean,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'japanese_restaurant', 'korean_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,23.0,"{'latitude': 51.4552516, 'longitude': -0.13942069999999998}","95 Hambalt Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=10988670110768086816&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.fumiexpress.co.uk/Menu,OPERATIONAL,Korean,Takeaway Only
ChIJxQ_1h00EdkgRfr6dRI2qe4Q,McDonald's,Fast Food Restaurant,fast_food_restaurant,"['fast_food_restaurant', 'hamburger_restaurant', 'diner', 'chicken_restaurant', 'breakfast_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'service', 'food', 'establishment']",3.6,1800.0,"{'latitude': 51.462868799999995, 'longitude': -0.1354852}","130/134 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=9546411358860197502&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260379:Clicks:DIRSYN:,OPERATIONAL,Fast Food,Dine-In
ChIJXwOyeXIFdkgRErRzmZrUBJE,Popeyes Louisiana Chicken,Chicken Restaurant,chicken_restaurant,"['chicken_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,2650.0,"{'latitude': 51.4626617, 'longitude': -0.1361444}","152 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=10449710795870942226&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://popeyesuk.com/restaurants/clapham,OPERATIONAL,Fast Food,Dine-In
ChIJq6rmBE4EdkgRBX4mWfkucsU,Crispin at Studio Voltaire,Restaurant,restaurant,"['restaurant', 'british_restaurant', 'point_of_interest', 'food', 'establishment']",4.7,304.0,"{'latitude': 51.4621062, 'longitude': -0.1346606}","1a Nelsons Row, London","{'startPrice': {'currencyCode': 'GBP', 'units': '40'}, 'endPrice': {'currencyCode': 'GBP', 'units': '90'}}",,https://maps.google.com/?cid=14227485821294247429&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.crispinlondon.com/studio-voltaire,OPERATIONAL,European,Dine-In
ChIJM4jpB1IEdkgRsldknr7m0gw,Olives + Meze Takeaway,Mediterranean Restaurant,mediterranean_restaurant,"['mediterranean_restaurant', 'health_food_store', 'greek_restaurant', 'turkish_restaurant', 'health', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",4.4,788.0,"{'latitude': 51.462467, 'longitude': -0.13558499999999998}","131 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=924054579939923890&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.olivesandmeze.co.uk/,OPERATIONAL,Middle Eastern,Dine-In
ChIJc0JmAVIEdkgRIdI-kacqIy0,Maharani Indian Restaurant,Indian Restaurant,indian_restaurant,"['indian_restaurant', 'halal_restaurant', 'asian_restaurant', 'vegan_restaurant', 'bangladeshi_restaurant', 'vegetarian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.0,350.0,"{'latitude': 51.462671199999996, 'longitude': -0.1349067}","117 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3252490255076348449&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://maharaniclapham.co.uk/,OPERATIONAL,South Asian,Dine-In
ChIJOdTDNMwFdkgRcigbl83ctUQ,Chicken Hub,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",4.1,147.0,"{'latitude': 51.4627572, 'longitude': -0.1358662}","144 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=4951106140925274226&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.chicken-hub.com/locations,OPERATIONAL,Fast Food,Dine-In
ChIJoUIwD1IEdkgRgoGGEd63In8,Roosters Spot Clapham Common,Chicken Restaurant,chicken_restaurant,"['chicken_restaurant', 'fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.8,208.0,"{'latitude': 51.462797300000005, 'longitude': -0.1357623}","140 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=9161086756429660546&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Dine-In
ChIJBwIMnIEFdkgRmX1CbYfGlG8,Mamma Mia,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.462744699999995, 'longitude': -0.1359216}","146 Clapham High St, London",,,https://maps.google.com/?cid=8040269519719136665&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,European,Dine-In
ChIJ1d1uIEIFdkgRzZTYcVu4GTU,Shake Shack Clapham,Hamburger Restaurant,hamburger_restaurant,"['hamburger_restaurant', 'fast_food_restaurant', 'hot_dog_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.1,381.0,"{'latitude': 51.462281, 'longitude': -0.1376508}","188 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3826292061319501005&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.shakeshack.co.uk/locations/clapham/?utm_source=gmb&utm_medium=organic&utm_campaign=clapham,OPERATIONAL,Burgers,Dine-In
ChIJE34OxkMFdkgRlWsdheGKvTs,Wingstop Clapham,Chicken Wings Restaurant,chicken_wings_restaurant,"['chicken_wings_restaurant', 'chicken_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,1082.0,"{'latitude': 51.462095299999994, 'longitude': -0.1372441}","169 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=4304749520041634709&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.wingstop.co.uk/?y_source=1_MTA0NTA2NDA0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,OPERATIONAL,Fast Food,Dine-In
ChIJYeTdgFIEdkgRBVVfRUxO8qc,Berberè Pizzeria Clapham,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'pizza_delivery', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,612.0,"{'latitude': 51.4626327, 'longitude': -0.1379259}","67 Venn St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=12101821238186300677&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.berberepizzeria.co.uk/,OPERATIONAL,Pizza,Dine-In
ChIJ_8cEL6AFdkgRd3c0BNuHt-I,Tonkotsu Clapham,Restaurant,restaurant,"['restaurant', 'ramen_restaurant', 'japanese_restaurant', 'point_of_interest', 'food', 'establishment']",4.8,581.0,"{'latitude': 51.462185899999994, 'longitude': -0.1365298}","153 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16336675548047898487&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://tonkotsu.co.uk/locations/clapham/?keyword?utm_source=google,OPERATIONAL,Japanese,Dine-In
ChIJM3AGgFIEdkgRLP1Hr8NxugE,Honest Burgers Clapham,Hamburger Restaurant,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,929.0,"{'latitude': 51.4625883, 'longitude': -0.13780789999999998}","York House, 75 Venn St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=124537024979402028&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.honestburgers.co.uk/locations/clapham/?utm_source=google&utm_medium=organic&utm_campaign=google_business&utm_id=clapham,OPERATIONAL,Burgers,Dine-In
ChIJX3GugE0EdkgRxtPtMFsTMJc,Five Guys Burgers and Fries Clapham,Hamburger Restaurant,hamburger_restaurant,"['hamburger_restaurant', 'fast_food_restaurant', 'hot_dog_stand', 'hot_dog_restaurant', 'american_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.3,1449.0,"{'latitude': 51.462335499999995, 'longitude': -0.1374021}","182-184 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10894228780993074118&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://restaurants.fiveguys.co.uk/greater-london/182-184-clapham-high-st,OPERATIONAL,Burgers,Dine-In
ChIJXzK1eVIEdkgRm4ZaMtcxtNU,Eco Restaurant,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.4,1615.0,"{'latitude': 51.462537499999996, 'longitude': -0.1378614}","York House, 73 Venn St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15398987826219091611&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.ecorestaurants.com/,OPERATIONAL,European,Dine-In
ChIJgyZPwd0FdkgR-96s4Om1uEA,Osteria Mbare,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'cocktail_bar', 'bar', 'grocery_store', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",4.4,920.0,"{'latitude': 51.4620861, 'longitude': -0.13713699999999998}","167 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",,https://maps.google.com/?cid=4663677430243581691&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.dishcult.com/restaurant/OSTERIAMBARE,OPERATIONAL,European,Dine-In
