id,displayName,primaryTypeDisplayName,primaryType,types,rating,userRatingCount,location,shortFormattedAddress,priceRange,priceLevel,googleMapsUri,websiteUri,businessStatus,summaryType,takeaway,wilson_score,wilson_quantile
ChIJQc1-FbcFdkgRrHtzyQ6KQy0,Honest Tom's Snack Bar,Snack Bar,snack_bar,"['snack_bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,617.0,"{'latitude': 51.455934400000004, 'longitude': -0.1503395}","Windmill Dr, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=3261602351260335020&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.facebook.com/honesttoms.claphamcommon/,OPERATIONAL,Fast Food,Dine-In,0.8737968287306573,0.7942857142857143
ChIJEYK32bUFdkgR7RcNxrLWAB4,Pizzeria on the Green,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,603.0,"{'latitude': 51.4538355, 'longitude': -0.146274}","4 Cavendish Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=2161963884453107693&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://pizzeriaonthegreen.co.uk/,OPERATIONAL,Pizza,Dine-In,0.8734645696614332,0.7885714285714286
ChIJGWdASG4FdkgRcoyb2MriFgo,The Pig's Head,Gastropub,gastropub,"['gastropub', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,594.0,"{'latitude': 51.4656496, 'longitude': -0.14105869999999998}","87 Rectory Grove, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,https://maps.google.com/?cid=727017750712257650&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.thepigshead.com/,OPERATIONAL,Bar & Pub,Dine-In,0.8732444246083918,0.7828571428571428
ChIJF7rG8mYFdkgROnZmKh8SYjY,Fireaway Clapham,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,501.0,"{'latitude': 51.463516899999995, 'longitude': -0.1337344}","82 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=3918714550830396986&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://fireaway.co.uk/,OPERATIONAL,Pizza,Dine-In,0.870610014653394,0.7771428571428571
ChIJaSqVVPcFdkgRCXBE5f7ihj8,Lina Stores Clapham - Italian Restaurant,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,492.0,"{'latitude': 51.4621831, 'longitude': -0.1399016}","22 The Pavement, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=4577595655664726025&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.linastores.co.uk/,OPERATIONAL,European,Dine-In,0.8703135176441834,0.7714285714285715
ChIJPf-zRgEFdkgRjN05hcwo1ws,Pho Ta Battersea,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,454.0,"{'latitude': 51.477267, 'longitude': -0.1460226}","151 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=853195513283599756&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.ubereats.com/gb/store/pho-ta/Kqu00B2PRauNNnruSPdSXw?srsltid=AfmBOoq_Eeod8Kp3HjVIh8K5ayHE-rVqMr1bC_H4f3PwbHoiFAQvF7i7,OPERATIONAL,Vietnamese,Takeaway Only,0.868959343037519,0.7657142857142857
ChIJl4WCBhgFdkgRas8rMj23rbI,Bui Vien Restaurant,Vietnamese Restaurant,vietnamese_restaurant,"['vietnamese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,442.0,"{'latitude': 51.4660812, 'longitude': -0.1522077}","33 Lavender Hill, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=12875148383184736106&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://buivienlondon.co.uk/,OPERATIONAL,Vietnamese,Dine-In,0.8684933650013025,0.76
ChIJT-a8YPsFdkgRrfTt9l0UmKs,Pizza Brothers (Battersea),Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,134.0,"{'latitude': 51.4757429, 'longitude': -0.15058269999999999}","42 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=12364655170753000621&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.pizzabrothers.co.uk/battersea/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business,OPERATIONAL,Pizza,Takeaway Only,0.8676169096162236,0.7542857142857143
ChIJ62or-pYFdkgR3BSotMIEOK0,BurritoMex,Burrito Restaurant,burrito_restaurant,"['burrito_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,392.0,"{'latitude': 51.4525236, 'longitude': -0.1473575}","17 Balham Hill, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=12481731601558410460&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.theburritomex.co.uk/,OPERATIONAL,Latin American,Dine-In,0.8663101604278074,0.7485714285714286
ChIJsSci6twbdkgRBHYjBRhOBAE,Chicken Run Co.,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,128.0,"{'latitude': 51.4756614, 'longitude': -0.1507638}","Good Food House, 46 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=73269359017162244&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.chickenrunco.com/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br11733-website,OPERATIONAL,Fast Food,Takeaway Only,0.8659815663403797,0.74
ChIJZ1BI0bUFdkgRLIvs-O6hFEM,Zaferano’s Fish & Chips,Fish & Chips Restaurant,fish_and_chips_restaurant,"['fish_and_chips_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,128.0,"{'latitude': 51.453911899999994, 'longitude': -0.1459838}","1 Cavendish Parade, Clapham Common South Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=4833666347825924908&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Seafood,Dine-In,0.8659815663403797,0.74
ChIJCf4S200FdkgR2RxaDBhSb_c,Margot Green,Restaurant,restaurant,"['restaurant', 'cocktail_bar', 'brunch_restaurant', 'coffee_shop', 'cafe', 'breakfast_restaurant', 'australian_restaurant', 'meal_takeaway', 'bar', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",4.6,266.0,"{'latitude': 51.4640557, 'longitude': -0.1417714}","34-36 Old Town, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=17829559713023007961&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.daisygreenfood.com/location-margot,OPERATIONAL,Bar & Pub,Dine-In,0.8580602141491221,0.7314285714285714
ChIJ36APYg0FdkgR8DRF4-44s_k,Upstairs,Restaurant,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.7,102.0,"{'latitude': 51.4635207, 'longitude': -0.14152009999999998}","4 The Polygon, London",,,https://maps.google.com/?cid=17992787534941598960&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.trinity-upstairs.co.uk/,OPERATIONAL,Restaurant,Dine-In,0.8570769788909773,0.7257142857142858
ChIJZVJOlfkEdkgRvyf37HzvVfI,Meskerem,Ethiopian Restaurant,ethiopian_restaurant,"['ethiopian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,100.0,"{'latitude': 51.4768894, 'longitude': -0.1305247}","176a Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=17462126450029569983&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.findhabesha.com/component/jbusinessdirectory/companies/281?Itemid=3,OPERATIONAL,African,Dine-In,0.8562326878415283,0.72
ChIJGzzi5wYFdkgRwxMxaV4kFqI,Boqueria,Tapas Restaurant,tapas_restaurant,"['tapas_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,1057.0,"{'latitude': 51.476598, 'longitude': -0.1480356}","278 Queenstown Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11679562671542309827&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://boqueriatapas.com/,OPERATIONAL,European,Dine-In,0.8536940606664927,0.7142857142857143
ChIJM3AGgFIEdkgRLP1Hr8NxugE,Honest Burgers Clapham,Hamburger Restaurant,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,929.0,"{'latitude': 51.4625883, 'longitude': -0.13780789999999998}","York House, 75 Venn St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=124537024979402028&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.honestburgers.co.uk/locations/clapham/?utm_source=google&utm_medium=organic&utm_campaign=google_business&utm_id=clapham,OPERATIONAL,Burgers,Dine-In,0.8521763603882444,0.7085714285714285
ChIJYeTdgFIEdkgRBVVfRUxO8qc,Berberè Pizzeria Clapham,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'pizza_delivery', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,612.0,"{'latitude': 51.4626327, 'longitude': -0.1379259}","67 Venn St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=12101821238186300677&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.berberepizzeria.co.uk/,OPERATIONAL,Pizza,Dine-In,0.8464357788113498,0.7028571428571428
ChIJ90NgeCkFdkgRrcERnqgTOZ8,Brooke,Restaurant,restaurant,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",4.6,170.0,"{'latitude': 51.454039699999996, 'longitude': -0.1404743}","Newtons Restaurant, 33-35 Abbeville Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,https://maps.google.com/?cid=11473223140630446509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://brookeclapham.com/,OPERATIONAL,Bar & Pub,Dine-In,0.8456966542360401,0.6971428571428572
ChIJbcuN1koEdkgRfqE0R3FiLLc,PizzaExpress,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'italian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,449.0,"{'latitude': 51.454294, 'longitude': -0.1402061}","43 Abbeville Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=13199032846581539198&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.pizzaexpress.com/clapham-abbeville-road?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-781,OPERATIONAL,Pizza,Dine-In,0.8411922405947164,0.6914285714285714
ChIJ05Yvk-oFdkgRotEtIlcoHoI,Zoe Food,Greek Restaurant,greek_restaurant,"['greek_restaurant', 'mediterranean_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,28.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9375975828932645282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://zoefood.co.uk/,OPERATIONAL,European,Dine-In,0.8387944402908496,0.6828571428571428
ChIJAU_oYwAFdkgRonragj5OHLk,Pizzaverse - Halal Sourdough Pizza,Takeout Restaurant,meal_takeaway,"['halal_restaurant', 'pizza_delivery', 'fast_food_restaurant', 'pizza_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,28.0,"{'latitude': 51.474934399999995, 'longitude': -0.1311408}","355 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=13338622226754861730&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.ubereats.com/gb/store/pizzaverse/hjJNu7tcViq2iqIpXMwOgQ?diningMode=PICKUP,OPERATIONAL,Pizza,Takeaway Only,0.8387944402908496,0.6828571428571428
ChIJ_9CqpaUFdkgRwf70MRDBRUc,CRACK COOKIES,Dessert Restaurant,dessert_restaurant,"['dessert_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,132.0,"{'latitude': 51.4634825, 'longitude': -0.1337411}","82a Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=5135723225387695809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.crackcookies.co.uk/,OPERATIONAL,Dessert & Ice Cream,Dine-In,0.8369853803281881,0.6742857142857143
ChIJxVqHTfgEdkgRD4dZm8lBnSc,A Toca Restaurant,Portuguese Restaurant,portuguese_restaurant,"['portuguese_restaurant', 'tapas_restaurant', 'greek_restaurant', 'croatian_restaurant', 'turkish_restaurant', 'french_restaurant', 'italian_restaurant', 'church', 'place_of_worship', 'meal_takeaway', 'spanish_restaurant', 'restaurant', 'point_of_interest', 'food', 'association_or_organization', 'establishment']",4.4,2412.0,"{'latitude': 51.475376399999995, 'longitude': -0.1311439}","341 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2854510072973330191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.atoca-lambeth.co.uk/,OPERATIONAL,European,Dine-In,0.8351936510334267,0.6685714285714286
ChIJubdBei0FdkgR2gQkThSEZE8,Cynthia's African Dishes,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",4.7,64.0,"{'latitude': 51.4756618, 'longitude': -0.1506942}","46 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=5720842649412568282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://cynthiasafricandishes.co.uk/,OPERATIONAL,African,Dine-In,0.8337952362273672,0.6628571428571428
ChIJXzK1eVIEdkgRm4ZaMtcxtNU,Eco Restaurant,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.4,1615.0,"{'latitude': 51.462537499999996, 'longitude': -0.1378614}","York House, 73 Venn St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15398987826219091611&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.ecorestaurants.com/,OPERATIONAL,European,Dine-In,0.8317552312417226,0.6571428571428571
ChIJXWauCIwFdkgR0oyhl-R7d7M,Osteria Toscana,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,269.0,"{'latitude': 51.453972699999994, 'longitude': -0.1405695}","31 Abbeville Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,https://maps.google.com/?cid=12931941076744375506&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://osteriatoscana.co.uk/,OPERATIONAL,European,Dine-In,0.830123620111536,0.6514285714285715
ChIJ8cu1S7EFdkgRNK8S8lwDGe4,Buddy's Deli,Sandwich Shop,sandwich_shop,"['sandwich_shop', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,104.0,"{'latitude': 51.463730600000005, 'longitude': -0.1412332}","Rose & Crown, 1 The Polygon, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=17156747953177800500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.instagram.com/buddys_deli?igsh=NHRvOHVlandkY2Mz,OPERATIONAL,Sandwich & Deli,Dine-In,0.827363704196362,0.6457142857142857
ChIJAdoDSUUFdkgRPIW-WDzmXVg,RAJAH ROWING INDIAN KITCHEN CLAPHAM,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,103.0,"{'latitude': 51.460142999999995, 'longitude': -0.135233}","70 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6367498595033056572&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.rajahrowing.com/,OPERATIONAL,South Asian,Takeaway Only,0.8269413850914408,0.64
ChIJOzRnUvgEdkgRdjLrE_0qwXg,Casa Benfica - Londres,Portuguese Restaurant,portuguese_restaurant,"['portuguese_restaurant', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,238.0,"{'latitude': 51.4752155, 'longitude': -0.13161119999999998}","Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '40'}}",,https://maps.google.com/?cid=8701283221505782390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://m.facebook.com/CasaBenficaLondres/,OPERATIONAL,European,Dine-In,0.8269376161601434,0.6342857142857142
ChIJZ5xMSYgFdkgRDT3RBWpBWW8,9 Elms Burgers,Fast Food Restaurant,fast_food_restaurant,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.8,36.0,"{'latitude': 51.474989099999995, 'longitude': -0.1314504}","355A Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=8023516134757186829&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Dine-In,0.82621917091081,0.6285714285714286
ChIJgyZPwd0FdkgR-96s4Om1uEA,Osteria Mbare,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'cocktail_bar', 'bar', 'grocery_store', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",4.4,920.0,"{'latitude': 51.4620861, 'longitude': -0.13713699999999998}","167 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",,https://maps.google.com/?cid=4663677430243581691&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.dishcult.com/restaurant/OSTERIAMBARE,OPERATIONAL,European,Dine-In,0.8254729716174022,0.6228571428571429
ChIJAZ4YX4IFdkgRKdBfvvAjXf8,Bird and Tie,Chicken Restaurant,chicken_restaurant,"['chicken_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,213.0,"{'latitude': 51.462020599999995, 'longitude': -0.1384192}","3 The Pavement, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=18400903169398788137&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://birdandtie.com/,CLOSED_TEMPORARILY,Fast Food,Dine-In,0.8238385608698254,0.6171428571428571
ChIJM4jpB1IEdkgRsldknr7m0gw,Olives + Meze Takeaway,Mediterranean Restaurant,mediterranean_restaurant,"['mediterranean_restaurant', 'health_food_store', 'greek_restaurant', 'turkish_restaurant', 'health', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",4.4,788.0,"{'latitude': 51.462467, 'longitude': -0.13558499999999998}","131 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=924054579939923890&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.olivesandmeze.co.uk/,OPERATIONAL,Middle Eastern,Dine-In,0.8233731576206562,0.6114285714285714
ChIJHQGzXxMFdkgRGWl3bKP8JsY,China Garden (Clapham),Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,198.0,"{'latitude': 51.4658386, 'longitude': -0.14174119999999998}","11 North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=14278377447454370073&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.chinagardenexpress.co.uk/clapham/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business,OPERATIONAL,Chinese,Takeaway Only,0.8216821244736873,0.6057142857142858
ChIJ_8jBIVIEdkgRVpCMg_y7ISI,Sorella,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.4,694.0,"{'latitude': 51.4638061, 'longitude': -0.13506790000000002}","Anglo Spanish Nursery School Ltd, 148 Clapham Manor St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '80'}}",PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=2459453564734181462&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.sorellarestaurant.co.uk/,OPERATIONAL,European,Dine-In,0.8215101918033688,0.6
ChIJIcW6ek0EdkgRVDpPTHElR0M,Joe Public,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.4,602.0,"{'latitude': 51.46178080000001, 'longitude': -0.1384456}","4 The Pavement, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=4847884692429421140&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.joepublicpizza.com/,OPERATIONAL,Pizza,Dine-In,0.8192606081749851,0.5942857142857143
ChIJU_VgJQAFdkgRK5zBdVvxNn0,Paimbha Indian restaurant,Indian Restaurant,indian_restaurant,"['indian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,86.0,"{'latitude': 51.4741697, 'longitude': -0.1328982}","indian Restaurant, paimbha, 266 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9022664278603308075&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://paimbharestaurant.co.uk/,OPERATIONAL,South Asian,Dine-In,0.8185461709187036,0.5885714285714285
