local_tile,local_tiles,density,local_density
89195da4cc3ffff,"{'89195da4c57ffff', '89195da4cd7ffff', '89195da6a6bffff', '89195da4cc3ffff', '89195da4137ffff', '89195da4ccbffff', '89195da4cc7ffff', '89195da4ccfffff', '89195da4cdbffff', '89195da41a7ffff', '89195da6a6fffff', '89195da4c1bffff', '89195da4127ffff', '89195da4cd3ffff', '89195da4c9bffff', '89195da41afffff', '89195da4c8bffff', '89195da4c53ffff', '89195da4c13ffff'}",2.0,24.0
89195da4ccbffff,"{'89195da4c57ffff', '89195da4cd7ffff', '89195da4cc3ffff', '89195da4c5bffff', '89195da4137ffff', '89195da4ccbffff', '89195da4ccfffff', '89195da4cc7ffff', '89195da4cdbffff', '89195da41a7ffff', '89195da412fffff', '89195da4c1bffff', '89195da4127ffff', '89195da4cd3ffff', '89195da4133ffff', '89195da41afffff', '89195da4c53ffff', '89195da4123ffff', '89195da4c43ffff'}",3.0,29.0
89195da4d03ffff,"{'89195da4d03ffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4d0bffff', '89195da4d8bffff', '89195da4d57ffff', '89195da4d8fffff', '89195da4d47ffff', '89195da4dc7ffff', '89195da4dabffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d73ffff', '89195da4dcfffff', '89195da4d13ffff', '89195da4d1bffff', '89195da4dbbffff'}",19.0,179.0
89195da4d07ffff,"{'89195da4d2bffff', '89195da4d03ffff', '89195da4dafffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4d0bffff', '89195da4da3ffff', '89195da4d8fffff', '89195da4dabffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d37ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4d73ffff', '89195da4d13ffff', '89195da4d1bffff', '89195da4dbbffff'}",7.0,203.0
89195da4d0bffff,"{'89195da4d03ffff', '89195da4d43ffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4d0bffff', '89195da4d4fffff', '89195da4d57ffff', '89195da4d7bffff', '89195da4d47ffff', '89195da4d53ffff', '89195da4dc7ffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d63ffff', '89195da4d3bffff', '89195da4d73ffff', '89195da4dcfffff', '89195da4d13ffff', '89195da4d1bffff'}",10.0,134.0
89195da4d0fffff,"{'89195da4d2bffff', '89195da4d03ffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4d0bffff', '89195da4d57ffff', '89195da4d7bffff', '89195da4d47ffff', '89195da4d67ffff', '89195da4dabffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d33ffff', '89195da4d63ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4d73ffff', '89195da4d13ffff', '89195da4d1bffff'}",4.0,228.0
89195da4d13ffff,"{'89195da4d87ffff', '89195da4d03ffff', '89195da4d17ffff', '89195da4dc3ffff', '89195da4d07ffff', '89195da4d83ffff', '89195da4d0bffff', '89195da4d8bffff', '89195da4d57ffff', '89195da4d8fffff', '89195da4d9bffff', '89195da4dd7ffff', '89195da4dc7ffff', '89195da4dabffff', '89195da4d0fffff', '89195da4dcfffff', '89195da4d13ffff', '89195da4d1bffff', '89195da4dbbffff'}",3.0,195.0
89195da4d17ffff,"{'89195da4d87ffff', '89195da4d03ffff', '89195da4dafffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4d83ffff', '89195da4d0bffff', '89195da4d8bffff', '89195da4da3ffff', '89195da4d8fffff', '89195da4dc7ffff', '89195da4db3ffff', '89195da4dabffff', '89195da4d0fffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d13ffff', '89195da4d1bffff', '89195da4dbbffff'}",12.0,217.0
89195da4d1bffff,"{'89195da4d03ffff', '89195da4d43ffff', '89195da4d17ffff', '89195da4dc3ffff', '89195da4d07ffff', '89195da4d0bffff', '89195da4d8bffff', '89195da4d57ffff', '89195da4d8fffff', '89195da4d47ffff', '89195da4dd7ffff', '89195da4dc7ffff', '89195da4d53ffff', '89195da4d0fffff', '89195da4d73ffff', '89195da4dcfffff', '89195da4d13ffff', '89195da4d1bffff', '89195da4dcbffff'}",2.0,152.0
89195da4d23ffff,"{'89195da4d2bffff', '89195da4dafffff', '89194ad32cbffff', '89194ad3253ffff', '89195da4d07ffff', '89194ad32dbffff', '89195da4993ffff', '89195da4d67ffff', '89195da4dabffff', '89194ad325bffff', '89195da4d0fffff', '89195da4d27ffff', '89195da4d37ffff', '89195da4d77ffff', '89195da4997ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4d2fffff'}",9.0,378.0
89195da4d27ffff,"{'89195da4d2bffff', '89194ad32cfffff', '89195da4dafffff', '89194ad32cbffff', '89194ad3253ffff', '89194ad32c3ffff', '89194ad32dbffff', '89195da4993ffff', '89194ad3243ffff', '89194ad325bffff', '89195da4d27ffff', '89195da4d37ffff', '89195da4997ffff', '89194ad3257ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4d2fffff', '89194ad324bffff'}",22.0,483.0
89195da4d2bffff,"{'89195da4d2bffff', '89195da499bffff', '89195da4d07ffff', '89195da4993ffff', '89195da4d67ffff', '89195da4983ffff', '89194ad325bffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d27ffff', '89195da4997ffff', '89195da4d37ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d63ffff', '89195da4d2fffff', '89195da4d23ffff', '89195da4d73ffff', '89195da4d6fffff'}",11.0,463.0
89195da4d2fffff,"{'89195da4d2bffff', '89195da499bffff', '89194ad32cbffff', '89194ad3253ffff', '89195da4987ffff', '89195da4993ffff', '89195da4d67ffff', '89195da4983ffff', '89194ad3243ffff', '89194ad325bffff', '89195da4d27ffff', '89195da4d77ffff', '89195da4997ffff', '89195da4d37ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4d2fffff', '89194ad324bffff'}",23.0,738.0
89195da4d33ffff,"{'89195da4d2bffff', '89195da4d03ffff', '89195da4dafffff', '89194ad32cbffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4da3ffff', '89194ad32dbffff', '89195da4dabffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d37ffff', '89195da4d27ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4d2fffff', '89195da4da7ffff', '89195da4dbbffff'}",24.0,243.0
89195da4d37ffff,"{'89195da4d2bffff', '89194ad32cfffff', '89195da4dafffff', '89194ad32cbffff', '89194ad3253ffff', '89195da4d07ffff', '89194ad32d3ffff', '89194ad32c3ffff', '89195da4da3ffff', '89194ad32dbffff', '89195da4dabffff', '89194ad325bffff', '89195da4d27ffff', '89195da4d37ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4d2fffff', '89195da4da7ffff'}",16.0,310.0
89195da4d3bffff,"{'89195da4d2bffff', '89195da4d03ffff', '89195da4dafffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4d0bffff', '89195da4993ffff', '89195da4d67ffff', '89195da4dabffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d27ffff', '89195da4d37ffff', '89195da4d33ffff', '89195da4d63ffff', '89195da4d23ffff', '89195da4d73ffff', '89195da4d2fffff', '89195da4d3bffff'}",5.0,324.0
89195da4d43ffff,"{'89195da4d5bffff', '89195da4d43ffff', '89195da4c2fffff', '89195da4d0bffff', '89195da4897ffff', '89195da4d4fffff', '89195da4d57ffff', '89195da4887ffff', '89195da4d47ffff', '89195da4d53ffff', '89195da48b3ffff', '89195da4c27ffff', '89195da4d4bffff', '89195da4d73ffff', '89195da48b7ffff', '89195da4dcfffff', '89195da4d7bffff', '89195da4d1bffff', '89195da4dcbffff'}",1.0,85.0
89195da4d47ffff,"{'89195da4d5bffff', '89195da4d03ffff', '89195da4d43ffff', '89195da4d0bffff', '89195da4d4fffff', '89195da4d57ffff', '89195da4d47ffff', '89195da4d6bffff', '89195da4d53ffff', '89195da48b3ffff', '89195da4d4bffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d63ffff', '89195da4d73ffff', '89195da48b7ffff', '89195da4dcfffff', '89195da4d7bffff', '89195da4d1bffff'}",4.0,125.0
89195da4d4fffff,"{'89195da4d5bffff', '89195da4d43ffff', '89195da4d0bffff', '89195da4897ffff', '89195da4d4fffff', '89195da4d57ffff', '89195da4887ffff', '89195da4d47ffff', '89195da4d6bffff', '89195da4d53ffff', '89195da48b3ffff', '89195da48a3ffff', '89195da4d4bffff', '89195da48a7ffff', '89195da4d63ffff', '89195da4d73ffff', '89195da48bbffff', '89195da48b7ffff', '89195da4d7bffff'}",1.0,95.0
89195da4d63ffff,"{'89195da49d7ffff', '89195da4d2bffff', '89195da499bffff', '89195da4d0bffff', '89195da4d4fffff', '89195da4d47ffff', '89195da4d6bffff', '89195da4993ffff', '89195da4d67ffff', '89195da49d3ffff', '89195da4d0fffff', '89195da4d77ffff', '89195da48a7ffff', '89195da4d3bffff', '89195da4d73ffff', '89195da4d63ffff', '89195da48b7ffff', '89195da4d6fffff', '89195da4d7bffff'}",39.0,287.0
89195da4d67ffff,"{'89195da49d7ffff', '89195da498bffff', '89195da4d2bffff', '89195da499bffff', '89195da4993ffff', '89195da4d6bffff', '89195da4d67ffff', '89195da4983ffff', '89195da49d3ffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4997ffff', '89195da4d63ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4d2fffff', '89195da4d73ffff', '89195da4d6fffff', '89195da4d7bffff'}",44.0,448.0
89195da4d6bffff,"{'89195da49d7ffff', '89195da499bffff', '89195da49c3ffff', '89195da4d4fffff', '89195da48afffff', '89195da4d47ffff', '89195da49dbffff', '89195da48b3ffff', '89195da4d67ffff', '89195da4d6bffff', '89195da48a3ffff', '89195da49d3ffff', '89195da4d77ffff', '89195da48a7ffff', '89195da4d63ffff', '89195da4d73ffff', '89195da48b7ffff', '89195da4d6fffff', '89195da4d7bffff'}",18.0,229.0
89195da4d6fffff,"{'89195da49d7ffff', '89195da498bffff', '89195da4d2bffff', '89195da499bffff', '89195da49c3ffff', '89195da49dbffff', '89195da4d6bffff', '89195da4993ffff', '89195da4983ffff', '89195da4d67ffff', '89195da49d3ffff', '89195da4d77ffff', '89195da48a7ffff', '89195da4d63ffff', '89195da4d73ffff', '89195da48b7ffff', '89195da49c7ffff', '89195da4d6fffff', '89195da4d7bffff'}",23.0,417.0
89195da4d73ffff,"{'89195da4d2bffff', '89195da4d03ffff', '89195da4d43ffff', '89195da4d07ffff', '89195da4d0bffff', '89195da4d4fffff', '89195da4d57ffff', '89195da4d47ffff', '89195da4d6bffff', '89195da4d67ffff', '89195da4d0fffff', '89195da4d77ffff', '89195da4d63ffff', '89195da4d3bffff', '89195da4d73ffff', '89195da48b7ffff', '89195da4d6fffff', '89195da4d7bffff', '89195da4d1bffff'}",17.0,209.0
89195da4d7bffff,"{'89195da4d43ffff', '89195da4d0bffff', '89195da4d4fffff', '89195da4d57ffff', '89195da4d7bffff', '89195da4d47ffff', '89195da4d6bffff', '89195da48b3ffff', '89195da4d67ffff', '89195da49d3ffff', '89195da4d4bffff', '89195da4d0fffff', '89195da4d77ffff', '89195da48a7ffff', '89195da4d63ffff', '89195da4d73ffff', '89195da48b7ffff', '89195da4d6fffff', '89195da48a3ffff'}",4.0,168.0
89195da4d83ffff,"{'89195da4d97ffff', '89195da4d87ffff', '89195da6b6fffff', '89195da4d17ffff', '89194ad364bffff', '89195da4d83ffff', '89195da4d8bffff', '89195da6b67ffff', '89195da4d93ffff', '89195da4d8fffff', '89195da4d9bffff', '89195da4dd7ffff', '89195da4dc7ffff', '89194ad365bffff', '89195da4db3ffff', '89195da6b2bffff', '89195da6b2fffff', '89195da4d13ffff', '89195da4dbbffff'}",16.0,157.0
89195da4d87ffff,"{'89195da4d97ffff', '89195da4d87ffff', '89194ad3643ffff', '89194ad364fffff', '89195da4d17ffff', '89195da4d83ffff', '89194ad364bffff', '89195da4d8bffff', '89195da4d93ffff', '89195da4d8fffff', '89195da4da3ffff', '89195da4d9bffff', '89194ad365bffff', '89195da4db3ffff', '89195da4db7ffff', '89195da4dabffff', '89195da6b2fffff', '89195da4d13ffff', '89195da4dbbffff'}",31.0,192.0
89195da4d8bffff,"{'89195da4d97ffff', '89195da4d87ffff', '89195da4dd3ffff', '89195da4d03ffff', '89195da6b6fffff', '89195da4d17ffff', '89195da4dc3ffff', '89195da4d83ffff', '89195da4d8bffff', '89195da6b67ffff', '89195da4d93ffff', '89195da4d8fffff', '89195da4d9bffff', '89195da4dd7ffff', '89195da4dc7ffff', '89195da4dcfffff', '89195da4d13ffff', '89195da4d1bffff', '89195da4dbbffff'}",7.0,168.0
89195da4d8fffff,"{'89195da4d97ffff', '89195da4d87ffff', '89195da4d03ffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4d83ffff', '89194ad364bffff', '89195da4d8bffff', '89195da4d93ffff', '89195da4da3ffff', '89195da4d8fffff', '89195da4d9bffff', '89195da4dd7ffff', '89195da4dc7ffff', '89195da4db3ffff', '89195da4dabffff', '89195da4d13ffff', '89195da4d1bffff', '89195da4dbbffff'}",24.0,195.0
89195da4d93ffff,"{'89195da4d97ffff', '89195da4d87ffff', '89195da6b77ffff', '89195da6b6fffff', '89195da4d83ffff', '89194ad364bffff', '89195da4d8bffff', '89195da6b67ffff', '89195da4d93ffff', '89195da4d8fffff', '89195da4d9bffff', '89195da4dd7ffff', '89194ad365bffff', '89195da6b27ffff', '89195da6b23ffff', '89195da6b2bffff', '89195da6b3bffff', '89195da6b2fffff', '89195da6b63ffff'}",6.0,140.0
89195da4d9bffff,"{'89195da4d97ffff', '89195da4d87ffff', '89195da6b77ffff', '89195da6b6bffff', '89195da6b6fffff', '89195da4dc3ffff', '89195da4d83ffff', '89195da4d8bffff', '89195da6b67ffff', '89195da4d93ffff', '89195da4d8fffff', '89195da4d9bffff', '89195da4dd7ffff', '89195da4dc7ffff', '89195da6b2bffff', '89195da6b2fffff', '89195da4d13ffff', '89195da4dd3ffff', '89195da6b63ffff'}",17.0,114.0
89195da4da3ffff,"{'89195da4d87ffff', '89194ad367bffff', '89194ad364fffff', '89195da4dafffff', '89195da4d17ffff', '89195da4d07ffff', '89194ad364bffff', '89194ad32d3ffff', '89195da4da3ffff', '89195da4d8fffff', '89194ad32dbffff', '89194ad366bffff', '89195da4db3ffff', '89195da4db7ffff', '89195da4dabffff', '89195da4d37ffff', '89195da4d33ffff', '89195da4da7ffff', '89195da4dbbffff'}",1.0,256.0
89195da4da7ffff,"{'89194ad367bffff', '89194ad364fffff', '89195da4dafffff', '89194ad32cbffff', '89194ad32d3ffff', '89194ad32d7ffff', '89194ad32c3ffff', '89195da4da3ffff', '89194ad3663ffff', '89194ad32dbffff', '89194ad366bffff', '89195da4db3ffff', '89195da4db7ffff', '89195da4dabffff', '89195da4d37ffff', '89195da4d33ffff', '89194ad366fffff', '89195da4da7ffff', '89195da4dbbffff'}",3.0,283.0
89195da4dabffff,"{'89195da4d87ffff', '89195da4d03ffff', '89195da4dafffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4da3ffff', '89195da4d8fffff', '89194ad32dbffff', '89195da4db3ffff', '89195da4db7ffff', '89195da4dabffff', '89195da4d0fffff', '89195da4d37ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4da7ffff', '89195da4d13ffff', '89195da4dbbffff'}",14.0,222.0
89195da4dafffff,"{'89195da4d17ffff', '89194ad32cbffff', '89195da4dafffff', '89195da4d07ffff', '89194ad32d3ffff', '89194ad32c3ffff', '89195da4da3ffff', '89194ad32dbffff', '89194ad366bffff', '89195da4db3ffff', '89195da4db7ffff', '89195da4dabffff', '89195da4d27ffff', '89195da4d37ffff', '89195da4d33ffff', '89195da4d3bffff', '89195da4d23ffff', '89195da4da7ffff', '89195da4dbbffff'}",4.0,275.0
89195da4db3ffff,"{'89195da4d97ffff', '89195da4d87ffff', '89194ad3643ffff', '89194ad367bffff', '89194ad364fffff', '89195da4dafffff', '89195da4d17ffff', '89194ad364bffff', '89195da4d83ffff', '89195da4da3ffff', '89195da4d8fffff', '89194ad3647ffff', '89194ad366bffff', '89194ad365bffff', '89195da4db3ffff', '89195da4db7ffff', '89195da4dabffff', '89195da4da7ffff', '89195da4dbbffff'}",13.0,206.0
89195da4db7ffff,"{'89195da4d87ffff', '89194ad3643ffff', '89194ad367bffff', '89194ad364fffff', '89195da4dafffff', '89194ad364bffff', '89194ad32d3ffff', '89195da4da3ffff', '89194ad3663ffff', '89194ad32dbffff', '89194ad3647ffff', '89194ad366bffff', '89195da4db3ffff', '89195da4db7ffff', '89195da4dabffff', '89194ad366fffff', '89195da4da7ffff', '89194ad3673ffff', '89195da4dbbffff'}",1.0,220.0
89195da4dbbffff,"{'89195da4d97ffff', '89195da4d87ffff', '89195da4d03ffff', '89194ad364fffff', '89195da4dafffff', '89195da4d17ffff', '89195da4d07ffff', '89195da4d83ffff', '89194ad364bffff', '89195da4d8bffff', '89195da4da3ffff', '89195da4d8fffff', '89195da4db3ffff', '89195da4db7ffff', '89195da4dabffff', '89195da4d33ffff', '89195da4da7ffff', '89195da4d13ffff', '89195da4dbbffff'}",21.0,203.0
89195da4dc3ffff,"{'89195da4dd3ffff', '89195da6b6bffff', '89195da6b6fffff', '89195da4ddbffff', '89195da4dc3ffff', '89195da4cafffff', '89195da4d8bffff', '89195da4d57ffff', '89195da4d9bffff', '89195da4dd7ffff', '89195da4dc7ffff', '89195da4d53ffff', '89195da4c27ffff', '89195da4c37ffff', '89195da4dcfffff', '89195da4d13ffff', '89195da4ca7ffff', '89195da4d1bffff', '89195da4dcbffff'}",2.0,173.0
89195da4dcbffff,"{'89195da4d5bffff', '89195da4d43ffff', '89195da4ddbffff', '89195da4c2fffff', '89195da4c23ffff', '89195da4d1bffff', '89195da4dc3ffff', '89195da4cafffff', '89195da4d57ffff', '89195da4dd7ffff', '89195da4d53ffff', '89195da4dc7ffff', '89195da4c27ffff', '89195da4c33ffff', '89195da4c37ffff', '89195da4dcfffff', '89195da4ca7ffff', '89195da4dd3ffff', '89195da4dcbffff'}",34.0,258.0
89195da4dcfffff,"{'89195da4d5bffff', '89195da4d03ffff', '89195da4d43ffff', '89195da4ddbffff', '89195da4d1bffff', '89195da4dc3ffff', '89195da4d0bffff', '89195da4d8bffff', '89195da4d57ffff', '89195da4d47ffff', '89195da4dd7ffff', '89195da4d53ffff', '89195da4dc7ffff', '89195da4c27ffff', '89195da4c37ffff', '89195da4dcfffff', '89195da4d13ffff', '89195da4dd3ffff', '89195da4dcbffff'}",6.0,159.0
89195da4dd3ffff,"{'89195da6b6bffff', '89195da6b6fffff', '89195da4ddbffff', '89195da4ca3ffff', '89195da4dc3ffff', '89195da4cafffff', '89195da4d8bffff', '89195da4cb7ffff', '89195da6b7bffff', '89195da6b67ffff', '89195da4d9bffff', '89195da4dd7ffff', '89195da4dc7ffff', '89195da4c37ffff', '89195da4dcfffff', '89195da4ca7ffff', '89195da4dd3ffff', '89195da4dcbffff', '89195da6b63ffff'}",1.0,175.0
89195da4ddbffff,"{'89195da6b6bffff', '89195da6b6fffff', '89195da4ddbffff', '89195da4ca3ffff', '89195da4c23ffff', '89195da4dc3ffff', '89195da4cafffff', '89195da4cabffff', '89195da4cb7ffff', '89195da4dd7ffff', '89195da4d53ffff', '89195da4dc7ffff', '89195da4c27ffff', '89195da4c33ffff', '89195da4c37ffff', '89195da4dcfffff', '89195da4ca7ffff', '89195da4dd3ffff', '89195da4dcbffff'}",2.0,271.0
89195da4e07ffff,"{'89195da4e07ffff', '89195da4eabffff', '89195da4ebbffff', '89195da4e77ffff', '89195da4e8fffff', '89195da4e0fffff', '89195da4e17ffff', '89195da4eafffff', '89195da4e23ffff', '89195da4e03ffff', '89195da4e1bffff', '89195da4e37ffff', '89195da4e73ffff', '89195da4ea3ffff', '89195da4e0bffff', '89195da4e3bffff', '89195da4e2bffff', '89195da4e13ffff', '89195da4e33ffff'}",5.0,41.0
89195da4e0bffff,"{'89195da4e07ffff', '89195da4ec7ffff', '89195da4ecfffff', '89195da4e77ffff', '89195da4e7bffff', '89195da4e0fffff', '89195da4e17ffff', '89195da4e03ffff', '89195da4e53ffff', '89195da4e1bffff', '89195da4e73ffff', '89195da4e63ffff', '89195da4e0bffff', '89195da4e3bffff', '89195da4e4fffff', '89195da4e43ffff', '89195da4e47ffff', '89195da4e13ffff', '89195da4e57ffff'}",1.0,63.0
89195da4e13ffff,"{'89195da4e07ffff', '89195da4ec7ffff', '89195da4eabffff', '89195da4ebbffff', '89195da4ecfffff', '89195da4ed7ffff', '89195da4e9bffff', '89195da4e8fffff', '89195da4e8bffff', '89195da4e17ffff', '89195da4e0fffff', '89195da4e03ffff', '89195da4e1bffff', '89195da4e87ffff', '89195da4e0bffff', '89195da4e83ffff', '89195da4ec3ffff', '89195da4e13ffff', '89195da4e57ffff'}",2.0,64.0
89195da4e17ffff,"{'89195da4e07ffff', '89195da4eabffff', '89195da4ec7ffff', '89195da4ebbffff', '89195da4e8fffff', '89195da4e8bffff', '89195da4e0fffff', '89195da4e17ffff', '89195da4eafffff', '89195da4e03ffff', '89195da4e1bffff', '89195da4ea3ffff', '89195da4e87ffff', '89195da4eb3ffff', '89195da4e0bffff', '89195da4e3bffff', '89195da4e83ffff', '89195da4e13ffff', '89195da4e33ffff'}",3.0,46.0
89195da4e23ffff,"{'89195da4e07ffff', '89195da4eabffff', '89195da4e77ffff', '89195da4e27ffff', '89195da4e0fffff', '89195da4a93ffff', '89195da4a97ffff', '89195da4eafffff', '89195da4853ffff', '89195da48cbffff', '89195da4e23ffff', '89195da4e37ffff', '89195da48dbffff', '89195da4e2fffff', '89195da4e3bffff', '89195da4e2bffff', '89195da4e67ffff', '89195da4e33ffff', '89195da485bffff'}",1.0,32.0
89195da4e2bffff,"{'89195da4e07ffff', '89195da4e77ffff', '89195da4a9bffff', '89195da4e27ffff', '89195da4e0fffff', '89195da4a93ffff', '89195da4a97ffff', '89195da4e23ffff', '89195da4e37ffff', '89195da4e63ffff', '89195da4e73ffff', '89195da4e6fffff', '89195da4e2fffff', '89195da4e3bffff', '89195da4e2bffff', '89195da4e67ffff', '89195da4a83ffff', '89195da4e33ffff', '89195da485bffff'}",9.0,39.0
89195da4e2fffff,"{'89195da4e77ffff', '89195da4a9bffff', '89195da4e27ffff', '89195da4a93ffff', '89195da4a97ffff', '89195da4853ffff', '89195da4e23ffff', '89195da48cbffff', '89195da484bffff', '89195da4843ffff', '89195da4e37ffff', '89195da4e2fffff', '89195da4e3bffff', '89195da4e2bffff', '89195da4e67ffff', '89195da4a83ffff', '89195da4a87ffff', '89195da4e33ffff', '89195da485bffff'}",2.0,29.0
89195da4e47ffff,"{'89195da4e5bffff', '89195da4e77ffff', '89195da4ecfffff', '89195da4e7bffff', '89195da4e4bffff', '89195da5db3ffff', '89195da4e0fffff', '89195da4e03ffff', '89195da4e53ffff', '89195da4e1bffff', '89195da4e73ffff', '89195da4e63ffff', '89195da5db7ffff', '89195da4e0bffff', '89195da4e6bffff', '89195da4e4fffff', '89195da4e43ffff', '89195da4e47ffff', '89195da4e57ffff'}",1.0,78.0
89195da4e4bffff,"{'89195da5d97ffff', '89195da4e5bffff', '89195da5d87ffff', '89195da4e7bffff', '89195da4e4bffff', '89195da432fffff', '89195da5db3ffff', '89195da5dbbffff', '89195da5d8fffff', '89195da4e53ffff', '89195da5da3ffff', '89195da5d93ffff', '89195da5db7ffff', '89195da4327ffff', '89195da4e4fffff', '89195da5d83ffff', '89195da4e43ffff', '89195da4e47ffff', '89195da4e57ffff'}",9.0,60.0
89195da4e4fffff,"{'89195da5d97ffff', '89195da4e5bffff', '89195da5d87ffff', '89195da4e4bffff', '89195da4e7bffff', '89195da5db3ffff', '89195da5dbbffff', '89195da4e53ffff', '89195da5da3ffff', '89195da4e73ffff', '89195da4e63ffff', '89195da5db7ffff', '89195da4e0bffff', '89195da4e6bffff', '89195da4e4fffff', '89195da4e43ffff', '89195da4e47ffff', '89195da5da7ffff', '89195da4e57ffff'}",14.0,70.0
89195da4e57ffff,"{'89195da4ec7ffff', '89195da4e5bffff', '89195da4ecfffff', '89195da4e7bffff', '89195da4e4bffff', '89195da4e0fffff', '89195da4e03ffff', '89195da4e53ffff', '89195da4e1bffff', '89195da4e73ffff', '89195da4327ffff', '89195da4e0bffff', '89195da4e4fffff', '89195da4ecbffff', '89195da4e43ffff', '89195da4ec3ffff', '89195da4e47ffff', '89195da4e13ffff', '89195da4e57ffff'}",10.0,75.0
89195da4e63ffff,"{'89195da4e77ffff', '89195da4a9bffff', '89195da4e7bffff', '89195da4e0fffff', '89195da4a93ffff', '89195da4ad3ffff', '89195da4e73ffff', '89195da4e63ffff', '89195da5db7ffff', '89195da4e6fffff', '89195da4e0bffff', '89195da4e3bffff', '89195da4e6bffff', '89195da4e2bffff', '89195da4e67ffff', '89195da4e4fffff', '89195da4e47ffff', '89195da5da7ffff', '89195da4ad7ffff'}",7.0,64.0
89195da4e67ffff,"{'89195da4e77ffff', '89195da4a8bffff', '89195da4a9bffff', '89195da4e7bffff', '89195da4e0fffff', '89195da4a93ffff', '89195da4a97ffff', '89195da4ad3ffff', '89195da4e23ffff', '89195da4e73ffff', '89195da4e63ffff', '89195da4e6fffff', '89195da4e2fffff', '89195da4e3bffff', '89195da4e6bffff', '89195da4e2bffff', '89195da4e67ffff', '89195da4a83ffff', '89195da4ad7ffff'}",4.0,47.0
